Potri.008G085300,1,NA
Potri.008G134500,2,668
Potri.008G102200,1,NA
Potri.008G043400,8,108
Potri.008G182900,6,311
Potri.008G149700,3,607
Potri.008G133700,1,NA
Potri.008G105500,7,330
Potri.008G042000,1,NA
Potri.008G033400,1,NA
Potri.008G058100,1,NA
Potri.008G177100,2,1897
Potri.008G002300,9,179
Potri.008G050800,4,182
Potri.008G209600,3,163
Potri.008G020300,6,136
Potri.008G170200,1,NA
Potri.008G057300,12,130
Potri.008G064900,1,NA
Potri.008G197200,3,154
Potri.008G201900,1,NA
Potri.008G070400,1,NA
Potri.008G083300,6,34
Potri.008G031600,1,NA
Potri.008G109500,21,48
Potri.008G179300,4,80
Potri.008G095800,1,NA
Potri.008G218300,1,NA
Potri.008G092100,3,71
Potri.008G123900,3,393
Potri.008G090900,2,25
Potri.008G048700,5,299
Potri.008G088500,3,172
Potri.008G016100,4,175
Potri.008G056800,6,86
Potri.008G035800,1,NA
Potri.008G137000,3,154
Potri.008G148600,1,NA
Potri.008G069700,51,60
Potri.008G129000,1,NA
Potri.008G195900,41,217
Potri.008G079400,11,149
Potri.009G139400,1,NA
Potri.009G084600,1,NA
Potri.009G063700,6,80
Potri.009G087800,10,172
Potri.009G035300,4,209
Potri.009G044000,1,NA
Potri.009G003800,1,NA
Potri.009G018100,7,422
Potri.009G111700,2,819
Potri.009G067800,1,NA
Potri.009G145700,6,175
Potri.009G007600,6,90
Potri.009G114800,9,32
Potri.009G132900,1,NA
Potri.009G007500,26,53
Potri.009G126600,2,281
Potri.009G154900,1,NA
Potri.009G061900,1,NA
Potri.009G070100,5,412
Potri.009G081000,11,141
Potri.009G146800,8,108
Potri.009G037600,5,320
Potri.009G002300,8,154
Potri.009G032800,7,367
Potri.009G088200,2,484
Potri.009G111600,3,93
Potri.009G106800,7,201
Potri.009G133700,7,51
Potri.009G102200,6,86
Potri.009G158400,4,82
Potri.009G041400,6,75
Potri.009G152500,11,132
Potri.009G113100,1,NA
Potri.009G063400,2,1025
Potri.009G170400,2,14
Potri.009G106000,1,NA
Potri.009G060400,2,81
Potri.009G059700,10,222
Potri.009G099200,8,4
Potri.009G013500,2,65
Potri.009G152900,1,NA
Potri.009G018200,1,NA
Potri.009G050000,5,182
Potri.009G036200,2,66
Potri.009G145200,7,195
Potri.009G165300,2,1809
Potri.009G127000,1,NA
Potri.009G008600,5,346
Potri.009G024100,5,112
Potri.009G159700,3,520
Potri.009G061300,2,29
Potri.009G116100,5,53
Potri.009G101500,3,16
Potri.009G082000,1,NA
Potri.009G070600,1,NA
Potri.009G042900,2,777
Potri.009G108400,10,119
Potri.009G002600,6,30
Potri.009G033700,2,332
Potri.009G143000,8,163
Potri.009G128500,17,50
Potri.009G087100,4,259
Potri.009G095800,2,189
Potri.009G160800,3,49
Potri.009G055300,1,NA
Potri.009G069700,2,935
Potri.009G131700,6,224
Potri.009G099100,6,43
Potri.009G145800,4,22
Potri.009G104400,1,NA
Potri.009G044900,11,107
Potri.009G047200,2,76
Potri.009G096100,1,NA
Potri.009G127300,1,NA
Potri.009G071000,2,128
Potri.009G147900,2,57
Potri.009G054900,3,179
Potri.009G001000,2,447
Potri.009G149000,1,NA
Potri.009G001300,1,NA
Potri.009G006800,1,NA
Potri.009G108100,6,272
Potri.009G084800,3,64
Potri.009G169900,1,NA
Potri.009G059000,2,1859
Potri.009G021100,6,48
Potri.009G118700,1,NA
Potri.009G066200,5,160
Potri.009G119500,3,268
Potri.009G075900,4,184
Potri.009G017700,2,306
Potri.009G121000,1,NA
Potri.009G081800,7,352
Potri.009G053700,9,122
Potri.009G032500,1,NA
Potri.009G005900,3,548
Potri.009G162800,3,76
Potri.009G037000,6,249
Potri.009G092000,3,221
Potri.009G128600,2,11
Potri.009G088800,1,NA
Potri.009G103000,11,135
Potri.009G056600,1,NA
Potri.009G030400,4,663
Potri.009G055600,1,NA
Potri.009G137700,5,107
Potri.009G095200,2,30
Potri.009G140700,1,NA
Potri.009G113600,1,NA
Potri.009G063100,1,NA
Potri.009G071500,3,3
Potri.009G033900,12,96
Potri.009G044300,14,88
Potri.009G132200,6,129
Potri.009G166000,1,NA
Potri.009G102600,7,83
Potri.009G086300,6,52
Potri.009G119600,1,NA
Potri.009G147200,2,1224
Potri.009G088600,1,NA
Potri.009G078500,6,182
Potri.009G048700,3,296
Potri.009G020700,2,3
Potri.009G077000,2,255
Potri.009G039100,11,170
Potri.009G153800,6,684
Potri.009G123400,6,57
Potri.009G096300,2,149
Potri.009G046000,1,NA
Potri.009G114400,1,NA
Potri.009G128300,6,65
Potri.009G056300,1,NA
Potri.009G066500,2,7
Potri.009G022700,4,80
Potri.009G138500,1,NA
Potri.009G114000,4,51
Potri.009G125500,3,364
Potri.009G155400,2,36
Potri.009G083400,7,42
Potri.009G099400,5,427
Potri.009G013300,8,145
Potri.009G115600,1,NA
Potri.009G013000,2,30
Potri.009G014800,5,436
Potri.009G068200,2,8
Potri.009G169400,2,323
Potri.009G036700,2,270
Potri.009G112000,31,34
Potri.009G010400,13,139
Potri.009G081200,5,152
Potri.009G137000,1,NA
Potri.009G084700,3,630
Potri.009G146300,2,164
Potri.009G051100,2,2739
Potri.009G075400,8,88
Potri.009G107400,1,NA
Potri.009G165100,1,NA
Potri.009G012800,3,95
Potri.009G040800,1,NA
Potri.009G144600,8,77
Potri.009G138000,2,369
Potri.009G100800,4,96
Potri.009G083500,1,NA
Potri.009G073500,2,612
Potri.009G043400,1,NA
Potri.009G131100,6,132
Potri.009G084400,5,329
Potri.009G153500,2,41
Potri.009G134400,5,325
Potri.009G019700,7,85
Potri.009G051600,1,NA
Potri.009G006300,6,74
Potri.009G050600,5,294
Potri.009G156100,5,58
Potri.009G010100,7,19
Potri.009G168400,1,NA
Potri.009G159800,1,NA
Potri.009G163600,1,NA
Potri.009G154100,7,217
Potri.009G090900,9,232
Potri.009G090600,1,NA
Potri.009G085500,9,92
Potri.009G025400,2,965
Potri.009G112300,1,NA
Potri.009G064300,1,NA
Potri.009G020100,6,140
Potri.009G111100,1,NA
Potri.009G032300,1,NA
Potri.009G005300,6,372
Potri.009G029000,1,NA
Potri.009G045500,2,403
Potri.009G027300,1,NA
Potri.009G046700,8,87
Potri.009G169800,2,966
Potri.009G142500,2,340
Potri.009G047800,2,1380
Potri.009G087000,1,NA
Potri.009G080400,1,NA
Potri.009G106300,1,NA
Potri.009G066100,1,NA
Potri.009G030100,2,72
Potri.009G151000,3,374
Potri.009G082900,1,NA
Potri.009G093100,1,NA
Potri.009G140400,4,31
Potri.009G132400,1,NA
Potri.009G095600,1,NA
Potri.009G009400,1,NA
Potri.009G156400,3,511
Potri.009G094800,2,225
Potri.009G159200,3,196
Potri.009G095400,1,NA
Potri.009G130500,3,511
Potri.009G138900,2,227
Potri.009G019900,2,218
Potri.009G034700,2,1
Potri.009G123200,2,251
Potri.009G164400,6,237
Potri.009G133000,3,615
Potri.009G075700,2,436
Potri.009G136200,1,NA
Potri.009G107300,1,NA
Potri.009G160700,1,NA
Potri.009G067300,2,69
Potri.009G080700,2,62
Potri.009G016600,3,276
Potri.009G114200,1,NA
Potri.009G064900,1,NA
Potri.009G120500,3,481
Potri.009G154700,1,NA
Potri.009G055800,1,NA
Potri.009G147600,7,227
Potri.009G097200,2,286
Potri.009G114300,3,222
Potri.009G136500,4,65
Potri.009G161000,1,NA
Potri.009G157200,6,150
Potri.009G003700,2,347
Potri.009G086800,4,275
Potri.009G089000,2,702
Potri.009G023100,3,286
Potri.009G040400,5,60
Potri.009G083800,1,NA
Potri.009G033300,4,504
Potri.009G062900,1,NA
Potri.009G034400,1,NA
Potri.009G102700,3,130
Potri.009G046900,10,70
Potri.009G129600,1,NA
Potri.009G071600,1,NA
Potri.009G075200,4,157
Potri.009G017000,2,3
Potri.009G057600,2,658
Potri.009G121900,2,75
Potri.009G031000,3,48
Potri.009G144000,2,463
Potri.009G089700,1,NA
Potri.009G031500,2,664
Potri.009G120600,4,213
Potri.009G117900,1,NA
Potri.009G076500,2,251
Potri.009G100500,1,NA
Potri.009G038400,1,NA
Potri.009G073000,1,NA
Potri.009G103500,6,99
Potri.009G163200,18,27
Potri.009G003000,3,16
Potri.009G035700,11,166
Potri.009G134700,4,290
Potri.009G095300,3,136
Potri.009G114500,1,NA
Potri.009G079700,1,NA
Potri.009G001700,2,171
Potri.009G140900,1,NA
Potri.009G148800,1,NA
Potri.009G110000,2,634
Potri.009G147500,1,NA
Potri.009G124000,1,NA
Potri.009G098100,1,NA
Potri.009G017300,2,991
Potri.009G048000,1,NA
Potri.009G095500,8,120
Potri.009G092500,7,174
Potri.009G166100,1,NA
Potri.009G065900,3,310
Potri.009G100200,3,299
Potri.009G062300,2,51
Potri.009G148200,2,130
Potri.009G142800,2,15
Potri.009G014400,2,1315
Potri.009G047500,4,46
Potri.009G028700,4,379
Potri.009G157500,4,248
Potri.009G037900,10,194
Potri.009G067000,2,2000
Potri.009G080200,1,NA
Potri.009G139800,3,151
Potri.009G168100,2,458
Potri.009G060000,5,396
Potri.009G044700,3,791
Potri.009G066900,5,294
Potri.009G022200,3,172
Potri.009G084500,5,882
Potri.009G145600,9,155
Potri.009G166400,7,339
Potri.009G007700,2,249
Potri.009G101400,2,789
Potri.009G065300,24,164
Potri.009G070700,1,NA
Potri.009G023600,1,NA
Potri.009G042800,2,18
Potri.009G130000,4,1630
Potri.009G112600,21,46
Potri.009G014900,4,154
Potri.009G052200,3,512
Potri.009G143400,5,298
Potri.009G091100,1,NA
Potri.009G032900,3,150
Potri.009G005500,6,80
Potri.009G029600,2,1556
Potri.009G133400,2,96
Potri.009G082600,5,272
Potri.009G085400,36,84
Potri.009G063800,8,213
Potri.009G013400,4,374
Potri.009G148700,1,NA
Potri.009G018300,1,NA
Potri.009G066800,2,593
Potri.009G122600,1,NA
Potri.009G047600,5,196
Potri.009G008500,4,483
Potri.009G024000,6,77
Potri.009G015500,2,88
Potri.009G169300,1,NA
Potri.009G139500,14,133
Potri.009G001400,6,176
Potri.009G033500,3,267
Potri.009G108500,1,NA
Potri.009G092400,1,NA
Potri.009G033600,8,273
Potri.009G143300,1,NA
Potri.009G061000,10,238
Potri.009G034900,6,15
Potri.009G123800,7,503
Potri.009G102000,1,NA
Potri.009G022000,2,118
Potri.009G069400,2,567
Potri.009G005000,1,NA
Potri.009G031300,2,224
Potri.009G026800,1,NA
Potri.009G170300,7,151
Potri.009G135100,1,NA
Potri.009G076300,1,NA
Potri.009G050200,9,320
Potri.009G044800,16,66
Potri.009G086000,1,NA
Potri.009G075800,6,439
Potri.009G016800,7,35
Potri.009G167000,1,NA
Potri.009G137300,2,33
Potri.009G139200,2,1048
Potri.009G140300,2,237
Potri.009G063500,3,457
Potri.009G035500,1,NA
Potri.009G004100,1,NA
Potri.009G122400,6,54
Potri.009G124500,16,190
Potri.009G059300,3,48
Potri.009G098200,1,NA
Potri.009G050800,2,0
Potri.009G129800,7,78
Potri.009G119200,1,NA
Potri.009G069100,5,273
Potri.009G117100,3,327
Potri.009G141800,9,66
Potri.009G053600,4,120
Potri.009G087700,2,279
Potri.009G162400,1,NA
Potri.009G128700,1,NA
Potri.009G135800,1,NA
Potri.009G056700,13,126
Potri.009G055100,1,NA
Potri.009G065700,4,51
Potri.009G052600,4,470
Potri.009G155000,4,682
Potri.009G113700,7,888
Potri.009G035800,7,57
Potri.009G145000,6,227
Potri.009G099000,1,NA
Potri.009G103100,3,358
Potri.009G072600,12,284
Potri.009G086200,6,75
Potri.009G158300,1,NA
Potri.009G161900,3,47
Potri.009G105700,10,147
Potri.009G115200,3,535
Potri.009G145100,3,10
Potri.009G020600,3,946
Potri.009G007800,2,384
Potri.009G039000,4,21
Potri.009G025800,41,48
Potri.009G070400,1,NA
Potri.009G105100,4,206
Potri.009G146700,2,965
Potri.009G049100,6,541
Potri.009G002400,3,1351
Potri.009G058100,4,515
Potri.009G165500,3,156
Potri.009G056400,3,299
Potri.009G022600,4,52
Potri.009G069200,2,49
Potri.009G138400,1,NA
Potri.009G000500,2,27
Potri.009G155100,7,55
Potri.009G155500,14,124
Potri.009G167900,2,403
Potri.009G114700,11,32
Potri.009G053900,1,NA
Potri.009G131500,3,133
Potri.009G021200,2,39
Potri.009G013200,10,39
Potri.009G090400,7,121
Potri.009G006200,2,84
Potri.009G037300,4,54
Potri.009G006700,3,63
Potri.009G122300,13,113
Potri.009G159500,2,23
Potri.009G064700,6,7
Potri.009G127200,2,51
Potri.009G077600,1,NA
Potri.009G024700,3,161
Potri.009G015000,3,343
Potri.009G039300,13,225
Potri.009G118200,1,NA
Potri.009G051000,1,NA
Potri.009G168000,1,NA
Potri.009G046300,4,0
Potri.009G099900,5,61
Potri.009G144700,5,271
Potri.009G119800,2,72
Potri.009G062400,5,23
Potri.009G020500,4,356
Potri.009G153600,1,NA
Potri.009G032700,2,5
Potri.009G019600,1,NA
Potri.009G027700,1,NA
Potri.009G115100,10,246
Potri.009G164300,2,36
Potri.009G011900,2,0
Potri.009G047900,1,NA
Potri.009G059800,2,45
Potri.009G074000,3,96
Potri.009G156000,8,232
Potri.009G080800,4,497
Potri.009G167300,2,62
Potri.009G030500,7,139
Potri.009G061500,1,NA
Potri.009G093500,1,NA
Potri.009G053200,1,NA
Potri.009G165800,2,348
Potri.009G017900,3,419
Potri.009G118000,3,189
Potri.009G040700,1,NA
Potri.009G094900,1,NA
Potri.009G064200,2,415
Potri.009G092900,1,NA
Potri.009G020000,3,179
Potri.009G077500,2,608
Potri.009G014000,4,138
Potri.009G153300,10,288
Potri.009G054700,4,461
Potri.009G019500,2,126
Potri.009G045600,5,87
Potri.009G123600,2,298
Potri.009G027400,10,210
Potri.009G046600,2,139
Potri.009G142700,5,68
Potri.009G115500,2,23
Potri.009G157700,1,NA
Potri.009G058200,2,144
Potri.009G106500,2,243
Potri.009G031900,1,NA
Potri.009G064800,5,244
Potri.009G081600,11,82
Potri.009G040000,5,73
Potri.009G016200,5,177
Potri.009G024900,6,135
Potri.009G120900,18,153
Potri.009G030200,1,NA
Potri.009G076000,6,196
Potri.009G137900,2,41
Potri.009G078200,5,144
Potri.009G125400,1,NA
Potri.009G109700,4,460
Potri.009G093000,8,343
Potri.009G140500,4,294
Potri.009G034600,1,NA
Potri.009G045100,3,780
Potri.009G084100,1,NA
Potri.009G048900,1,NA
Potri.009G003900,2,505
Potri.009G086100,13,105
Potri.009G009800,2,886
Potri.009G130400,8,213
Potri.009G093200,2,54
Potri.009G170600,11,255
Potri.009G094300,1,NA
Potri.009G045300,1,NA
Potri.009G053500,5,185
Potri.009G115800,2,114
Potri.009G075600,2,366
Potri.009G111000,3,332
Potri.009G023200,14,75
Potri.009G133900,1,NA
Potri.009G167500,8,192
Potri.009G138200,2,1438
Potri.009G000300,3,401
Potri.009G154600,44,43
Potri.009G022900,1,NA
Potri.009G147100,8,228
Potri.009G114600,2,595
Potri.009G125300,1,NA
Potri.009G113900,5,86
Potri.009G131200,6,341
Potri.009G021700,6,237
Potri.009G036900,4,390
Potri.009G051400,1,NA
Potri.009G090100,18,23
Potri.009G068700,1,NA
Potri.009G006100,3,223
Potri.009G156300,3,186
Potri.009G010300,3,114
Potri.009G033200,3,36
Potri.009G085300,2,719
Potri.009G097600,1,NA
Potri.009G034500,4,186
Potri.009G001800,4,128
Potri.009G012600,1,NA
Potri.009G097100,1,NA
Potri.009G129100,33,83
Potri.009G150000,1,NA
Potri.009G117800,1,NA
Potri.009G117700,2,370
Potri.009G121800,2,60
Potri.009G106700,9,149
Potri.009G009500,2,249
Potri.009G100300,12,33
Potri.009G062200,1,NA
Potri.009G141100,3,78
Potri.009G096000,4,70
Potri.009G164800,8,37
Potri.009G077300,2,124
Potri.009G003100,3,129
Potri.009G032000,8,185
Potri.009G090200,12,43
Potri.009G079600,6,181
Potri.009G054400,2,600
Potri.009G080600,1,NA
Potri.009G083900,4,427
Potri.009G124100,2,1
Potri.009G057000,2,214
Potri.009G051300,1,NA
Potri.009G007300,11,138
Potri.009G126000,1,NA
Potri.009G009200,4,207
Potri.009G150300,2,849
Potri.009G130700,5,231
Potri.009G159900,2,292
Potri.009G092800,4,191
Potri.009G148300,2,293
Potri.009G028600,1,NA
Potri.009G111300,1,NA
Potri.009G029200,1,NA
Potri.009G150400,7,83
Potri.009G077800,2,129
Potri.009G027100,2,69
Potri.009G071800,1,NA
Potri.009G094100,3,478
Potri.009G092100,2,2195
Potri.009G139900,16,188
Potri.009G106600,6,186
Potri.009G022400,5,137
Potri.009G120700,1,NA
Potri.009G097400,5,422
Potri.009G141200,19,36
Potri.009G052400,5,158
Potri.009G018700,1,NA
Potri.009G163400,1,NA
Potri.009G003200,1,NA
Potri.009G145500,4,61
Potri.009G015900,2,116
Potri.009G039400,5,23
Potri.009G070000,1,NA
Potri.009G023700,5,82
Potri.009G130200,1,NA
Potri.009G109500,2,164
Potri.009G108600,11,107
Potri.009G033100,2,612
Potri.009G104700,1,NA
Potri.009G052300,1,NA
Potri.009G151500,6,286
Potri.009G091000,1,NA
Potri.009G028500,4,138
Potri.009G111400,3,140
Potri.009G029700,1,NA
Potri.009G045000,3,668
Potri.009G168600,2,1031
Potri.009G046800,7,311
Potri.009G087600,4,420
Potri.009G075100,1,NA
Potri.009G136000,8,301
Potri.009G058800,7,155
Potri.009G089500,2,433
Potri.009G120000,5,164
Potri.009G049400,2,268
Potri.009G164100,1,NA
Potri.009G021800,2,261
Potri.009G076700,5,197
Potri.009G059500,15,144
Potri.009G013900,1,NA
Potri.009G132700,4,204
Potri.009G047700,18,47
Potri.009G023000,1,NA
Potri.009G098900,3,12
Potri.009G087500,2,777
Potri.009G168700,12,44
Potri.009G065500,3,276
Potri.009G057900,2,1057
Potri.009G054200,4,567
Potri.009G139600,3,357
Potri.009G001500,4,38
Potri.009G152100,3,15
Potri.009G033400,5,42
Potri.009G044600,3,283
Potri.009G124200,2,2812
Potri.009G026000,14,166
Potri.009G098300,10,77
Potri.009G012000,1,NA
Potri.009G026500,3,264
Potri.009G133600,1,NA
Potri.009G043000,16,258
Potri.009G069500,3,42
Potri.009G149500,3,50
Potri.009G031200,2,30
Potri.009G170200,6,102
Potri.009G000900,1,NA
Potri.009G154000,10,71
Potri.009G141700,3,128
Potri.009G170700,4,142
Potri.009G150800,6,65
Potri.009G131900,2,105
Potri.009G066700,14,41
Potri.009G074700,1,NA
Potri.009G029800,1,NA
Potri.009G103400,6,7
Potri.009G030900,5,341
Potri.009G116300,2,545
Potri.009G102900,27,182
Potri.009G166800,1,NA
Potri.009G139300,6,278
Potri.009G152700,2,75
Potri.009G035400,2,339
Potri.009G044100,1,NA
Potri.009G124700,2,154
Potri.009G072200,1,NA
Potri.009G135700,4,112
Potri.009G116900,3,166
Potri.009G161800,1,NA
Potri.009G066000,1,NA
Potri.009G069600,11,205
Potri.009G077200,3,259
Potri.009G057300,1,NA
Potri.009G121200,5,177
Potri.009G116000,1,NA
Potri.009G048200,1,NA
Potri.009G007400,11,69
Potri.009G126500,2,21
Potri.009G162500,2,9
Potri.009G002000,4,133
Potri.009G075300,2,48
Potri.009G091700,2,188
Potri.009G123900,2,1431
Potri.009G049900,3,156
Potri.009G041800,1,NA
Potri.009G169700,2,1310
Potri.009G149800,7,122
Potri.009G164600,1,NA
Potri.009G063300,2,0
Potri.009G108900,3,285
Potri.009G060500,6,164
Potri.009G099300,4,70
Potri.009G013600,8,231
Potri.009G072700,1,NA
Potri.009G075000,1,NA
Potri.009G050300,8,109
Potri.009G037100,3,274
Potri.009G036500,2,107
Potri.009G081500,9,158
Potri.009G136300,6,317
Potri.009G121100,16,56
Potri.009G010900,1,NA
Potri.009G048500,1,NA
Potri.009G007900,9,119
Potri.009G041200,3,330
Potri.009G101600,4,288
Potri.009G082100,2,252
Potri.009G025900,5,211
Potri.009G142300,1,NA
Potri.009G082700,1,NA
Potri.009G150200,10,397
Potri.009G146400,4,191
Potri.009G117400,1,NA
Potri.009G108300,5,255
Potri.009G157000,1,NA
Potri.009G143100,4,122
Potri.009G128400,4,221
Potri.009G000400,2,115
Potri.009G155200,10,372
Potri.009G008800,1,NA
Potri.009G096500,2,262
Potri.009G113500,1,NA
Potri.009G144800,8,148
Potri.009G043100,1,NA
Potri.009G151700,1,NA
Potri.009G090500,5,236
Potri.009G106100,2,0
Potri.009G050400,11,75
Potri.009G122100,8,163
Potri.009G082500,1,NA
Potri.009G008200,1,NA
Potri.009G151900,1,NA
Potri.009G064600,2,186
Potri.009G035000,1,NA
Potri.009G077100,3,14
Potri.009G065600,6,421
Potri.009G149100,4,665
Potri.009G023900,1,NA
Potri.009G130800,3,91
Potri.009G093900,4,403
Potri.009G101900,3,295
Potri.009G046200,5,241
Potri.009G091900,1,NA
Potri.009G156600,2,7
Potri.009G168900,3,293
Potri.009G118400,1,NA
Potri.009G066300,2,0
Potri.009G109900,2,3
Potri.009G069300,1,NA
Potri.009G146000,2,71
Potri.009G170000,9,72
Potri.009G020400,2,99
Potri.009G043200,1,NA
Potri.009G041700,2,6
Potri.009G045900,4,106
Potri.009G103600,1,NA
Potri.009G153700,2,86
Potri.009G085200,4,21
Potri.009G005800,3,334
Potri.009G027800,9,54
Potri.009G011800,2,120
Potri.009G128100,11,56
Potri.009G074100,1,NA
Potri.009G151400,3,358
Potri.009G016300,12,62
Potri.009G056500,2,39
Potri.009G097900,7,148
Potri.009G030300,6,29
Potri.009G022500,1,NA
Potri.009G071100,1,NA
Potri.009G137500,2,819
Potri.009G054800,2,123
Potri.009G139000,6,203
Potri.009G043800,4,128
Potri.009G140100,6,223
Potri.009G110800,2,67
Potri.009G017800,2,486
Potri.009G124800,4,131
Potri.009G162100,4,500
Potri.009G165900,4,445
Potri.009G102800,1,NA
Potri.009G040600,14,118
Potri.009G135400,3,297
Potri.009G054100,1,NA
Potri.009G088700,2,531
Potri.009G121400,9,207
Potri.009G078400,3,530
Potri.009G166900,6,293
Potri.009G153400,3,68
Potri.009G149400,1,NA
Potri.009G105600,2,193
Potri.009G045700,1,NA
Potri.009G123500,3,152
Potri.009G046100,2,27
Potri.009G128200,12,31
Potri.009G156900,1,NA
Potri.009G016000,3,118
Potri.009G056200,2,108
Potri.009G022800,3,320
Potri.009G078300,3,45
Potri.009G107600,10,44
Potri.009G109600,1,NA
Potri.009G084300,2,6
Potri.009G140600,1,NA
Potri.009G132300,3,46
Potri.009G021300,3,398
Potri.009G106400,1,NA
Potri.009G132600,1,NA
Potri.009G013100,10,72
Potri.009G048800,1,NA
Potri.009G072800,6,57
Potri.009G026100,1,NA
Potri.009G009900,6,124
Potri.009G112100,4,432
Potri.009G010700,6,191
Potri.009G064500,1,NA
Potri.009G077400,4,343
Potri.009G118300,1,NA
Potri.009G061700,2,6
Potri.009G045400,1,NA
Potri.009G053400,3,407
Potri.009G046400,5,65
Potri.009G101200,1,NA
Potri.009G075500,4,72
Potri.009G107500,1,NA
Potri.009G160500,2,21
Potri.009G040900,1,NA
Potri.009G144500,1,NA
Potri.009G168300,5,68
Potri.009G000200,3,143
Potri.009G141000,1,NA
Potri.009G038600,9,130
Potri.009G062600,1,NA
Potri.009G164900,3,220
Potri.009G073700,2,166
Potri.009G131300,14,214
Potri.009G021400,2,324
Potri.009G099500,2,607
Potri.009G003500,4,769
Potri.009G134200,2,207
Potri.009G051900,1,NA
Potri.009G116200,12,178
Potri.009G072900,1,NA
Potri.009G026700,3,258
Potri.009G159000,5,105
Potri.009G042000,2,244
Potri.009G127700,1,NA
Potri.009G105400,1,NA
Potri.009G024800,1,NA
Potri.009G163700,4,249
Potri.009G102500,2,174
Potri.009G129000,2,256
Potri.009G102300,4,499
Potri.009G107000,7,105
Potri.009G132500,1,NA
Potri.009G097500,1,NA
Potri.009G166600,1,NA
Potri.009G025700,4,1021
Potri.009G141300,6,299
Potri.009G062100,2,214
Potri.009G002900,7,363
Potri.009G028900,3,108
Potri.009G165200,1,NA
Potri.009G003600,7,30
Potri.009G134500,1,NA
Potri.009G090300,4,260
Potri.009G159400,3,65
Potri.009G117300,6,212
Potri.009G142400,1,NA
Potri.009G023300,3,461
Potri.009G040200,1,NA
Potri.009G071700,4,47
Potri.009G078000,2,1921
Potri.009G001900,1,NA
Potri.009G160900,2,612
Potri.009G057700,2,94
Potri.009G164700,1,NA
Potri.009G068500,2,30
Potri.009G007000,8,86
Potri.009G155900,1,NA
Potri.009G166300,2,224
Potri.009G082200,3,174
Potri.009G112700,49,19
Potri.009G130600,3,387
Potri.009G014700,2,1566
Potri.009G060300,2,339
Potri.009G143600,6,190
Potri.009G111500,6,201
Potri.009G026900,2,771
Potri.009G051800,2,798
Potri.009G123300,5,278
Potri.009G005200,5,56
Potri.009G123000,2,127
Potri.009G061100,47,32
Potri.009G011200,3,679
Potri.009G136400,5,117
Potri.009G080000,1,NA
Potri.009G016500,6,72
Potri.009G120400,3,1010
Potri.009G125100,1,NA
Potri.009G135900,6,176
Potri.009G071200,4,99
Potri.009G145400,3,441
Potri.009G087900,1,NA
Potri.009G081900,4,491
Potri.009G065100,3,414
Potri.009G094500,1,NA
Potri.009G054600,16,201
Potri.009G040500,13,302
Potri.009G108700,1,NA
Potri.009G049300,3,9
Potri.009G033000,8,21
Potri.009G143500,3,182
Potri.009G083200,1,NA
Potri.009G054500,4,143
Potri.009G161600,1,NA
Potri.009G011100,3,115
Potri.009G069900,1,NA
Potri.009G128800,9,144
Potri.009G058900,6,587
Potri.009G118100,2,93
Potri.009G120100,2,153
Potri.009G060200,1,NA
Potri.009G094000,1,NA
Potri.009G042400,2,64
Potri.009G068000,1,NA
Potri.009G018400,4,160
Potri.009G163300,11,161
Potri.009G003300,3,296
Potri.009G024200,2,5
Potri.009G065200,2,222
Potri.009G067700,3,286
Potri.009G023500,13,89
Potri.009G080300,4,124
Potri.009G115400,1,NA
Potri.009G140800,2,69
Potri.009G152000,1,NA
Potri.009G154300,4,323
Potri.009G132800,1,NA
Potri.009G034800,2,66
Potri.009G098000,4,453
Potri.009G012100,1,NA
Potri.009G146900,5,14
Potri.009G017400,4,107
Potri.009G085600,2,86
Potri.009G057200,2,138
Potri.009G166200,1,NA
Potri.009G031100,1,NA
Potri.009G170100,13,181
Potri.009G000800,28,42
Potri.009G025000,9,19
Potri.009G141600,3,331
Potri.009G038000,3,724
Potri.009G134800,5,164
Potri.009G113800,3,68
Potri.009G066600,2,18
Potri.009G060800,2,33
Potri.009G157400,2,540
Potri.010G082300,1,NA
Potri.010G240900,3,104
Potri.010G117500,2,3
Potri.010G061000,2,266
Potri.010G088800,5,67
Potri.010G097400,1,NA
Potri.010G184600,3,435
Potri.010G024300,1,NA
Potri.010G015400,2,755
Potri.010G047900,3,252
Potri.010G160900,8,54
Potri.010G035400,1,NA
Potri.010G045000,4,330
Potri.010G144400,2,317
Potri.010G081200,1,NA
Potri.010G157800,20,68
Potri.010G046500,2,155
Potri.010G077100,4,785
Potri.010G238900,1,NA
Potri.010G226000,1,NA
Potri.010G245500,6,119
Potri.010G049400,3,829
Potri.010G108600,3,211
Potri.010G165400,2,334
Potri.010G070100,4,172
Potri.010G249600,1,NA
Potri.010G208300,2,196
Potri.010G093700,1,NA
Potri.010G188700,4,299
Potri.010G051100,4,489
Potri.010G125800,1,NA
Potri.010G074800,31,78
Potri.010G236400,1,NA
Potri.010G107000,1,NA
Potri.010G229300,9,110
Potri.010G225100,2,618
Potri.010G040600,12,168
Potri.010G172800,12,67
Potri.010G173400,2,41
Potri.010G010300,1,NA
Potri.010G244100,5,387
Potri.010G221800,1,NA
Potri.010G100700,3,218
Potri.010G119300,2,42
Potri.010G111100,1,NA
Potri.010G241600,2,1059
Potri.010G172200,8,51
Potri.010G036000,3,35
Potri.010G002800,32,33
Potri.010G151400,2,471
Potri.010G203800,11,32
Potri.010G013800,19,24
